,ORF,RNA_Prints
20587,ENSG00000241429,8030.900514887569
20588,ENSG00000241431,2607.587150201152
20589,ENSG00000241438,163.9896929376777
20590,ENSG00000241449,60.94082478021866
20591,ENSG00000241458,773.6325926762819
20592,ENSG00000241461,68.64292111870856
20593,ENSG00000241462,73.0943122067116
20594,ENSG00000241464,821.6128443893781
20595,ENSG00000241468,154471.04913977755
20596,ENSG00000241472,7992.959167447642
20597,ENSG00000241476,12.918684148876745
20598,ENSG00000241478,2107.8669759687355
20599,ENSG00000241484,25509.221187969724
20600,ENSG00000241489,5986.214732382239
20601,ENSG00000241494,10852.510492650727
20602,ENSG00000241499,28.91903051514742
20603,ENSG00000241506,20000.253061386506
20604,ENSG00000241511,2174.0231231032944
20605,ENSG00000241520,211.99753864071425
20606,ENSG00000241525,112.2940650325423
20607,ENSG00000241529,18.659447847755136
20608,ENSG00000241532,179.9097285308867
20609,ENSG00000241535,990.9824300299784
20610,ENSG00000241537,1205.9055185148313
20611,ENSG00000241546,28.415924195646383
20612,ENSG00000241547,1846.5573198478426
20613,ENSG00000241549,866.6362664722474
20614,ENSG00000241553,39685.33698000014
20615,ENSG00000241556,9166.056844113706
20616,ENSG00000241563,1386.4136903790964
20617,ENSG00000241568,40.911812798083794
20618,ENSG00000241570,204.5722095084408
20619,ENSG00000241582,69.32396500625201
20620,ENSG00000241597,83.01157483695563
20621,ENSG00000241599,110.23957683807936
20622,ENSG00000241612,9106.671757810884
20623,ENSG00000241627,1129.1638271617833
20624,ENSG00000241634,2091.7519960496343
20625,ENSG00000241641,14.892791495977509
20626,ENSG00000241651,1939.695985909316
20627,ENSG00000241661,47.075277381472624
20628,ENSG00000241665,67.61567702147708
20629,ENSG00000241671,14.892791495977509
20630,ENSG00000241680,1372.4665156284518
20631,ENSG00000241684,208.28192199762972
20632,ENSG00000241685,148365.13722326912
20633,ENSG00000241693,24.822817769215078
20634,ENSG00000241697,7720.595033973748
20635,ENSG00000241709,27.731094797492073
20636,ENSG00000241723,224.25917580301515
20637,ENSG00000241728,103.43520203480179
20638,ENSG00000241735,330.0405010270392
20639,ENSG00000241738,422.1336241432202
20640,ENSG00000241739,79.8738635929594
20641,ENSG00000241741,16708.22373747526
20642,ENSG00000241746,468.10789489199317
20643,ENSG00000241749,538.1823265917212
20644,ENSG00000241756,14.892791495977509
20645,ENSG00000241764,1495.0452672021747
20646,ENSG00000241765,137.2858422374171
20647,ENSG00000241769,2525.067162362032
20648,ENSG00000241772,415.1013813997066
20649,ENSG00000241782,356.74222059783665
20650,ENSG00000241785,67.61567702147708
20651,ENSG00000241787,67.61567702147708
20652,ENSG00000241790,772.9009226422677
20653,ENSG00000241809,98.54272492455534
20654,ENSG00000241837,397846.81223513716
20655,ENSG00000241838,1636.8270007270855
20656,ENSG00000241839,5942.313495379686
20657,ENSG00000241852,3685.4425316396355
20658,ENSG00000241860,15770.886520555941
20659,ENSG00000241868,59.22876480796557
20660,ENSG00000241878,43017.44401825658
20661,ENSG00000241882,29.443168292877857
20662,ENSG00000241884,143.44930682080596
20663,ENSG00000241886,276.6486823051162
20664,ENSG00000241889,817.6611344589421
20665,ENSG00000241890,99.46024403565275
20666,ENSG00000241899,25.68068283524636
20667,ENSG00000241907,407.6834641866842
20668,ENSG00000241913,19.0017678849034
20669,ENSG00000241923,1493.4932959688151
20670,ENSG00000241926,110.92440623623368
20671,ENSG00000241933,219.96924437390143
20672,ENSG00000241935,1205.626359113723
20673,ENSG00000241939,83.87812731376322
20674,ENSG00000241942,13.523132699668878
20675,ENSG00000241943,68.3005064196314
20676,ENSG00000241945,48343.88452449339
20677,ENSG00000241947,28.415924195646383
20678,ENSG00000241959,35.606632876266694
20679,ENSG00000241962,412.04307748130407
20680,ENSG00000241963,15.577620894131824
20681,ENSG00000241965,108.18508864361641
20682,ENSG00000241973,126577.75011463228
20683,ENSG00000241975,788.1818094716086
20684,ENSG00000241981,285.35549958188585
20685,ENSG00000241983,52.64964710244654
20686,ENSG00000241984,184.0187049198126
20687,ENSG00000241985,42.62388629346958
20688,ENSG00000241990,601.2665622487408
20689,ENSG00000241991,285.35549958188585
20690,ENSG00000242012,15.235206195054666
20691,ENSG00000242017,217.0127788916994
20692,ENSG00000242020,48.44493617778126
20693,ENSG00000242028,7199.526636337102
20694,ENSG00000242034,125.47476951000132
20695,ENSG00000242048,627.2004463791201
20696,ENSG00000242049,55.80461781719399
20697,ENSG00000242060,3082.985710963173
20698,ENSG00000242062,13.523132699668878
20699,ENSG00000242067,545.1880293369396
20700,ENSG00000242071,100244.17520799831
20701,ENSG00000242082,3587.6276437338743
20702,ENSG00000242083,2530.4658085181622
20703,ENSG00000242085,109.82799994816641
20704,ENSG00000242086,18972.03747613822
20705,ENSG00000242087,1084.9342438074698
20706,ENSG00000242088,1294.429050140922
20707,ENSG00000242094,2813.3159592711045
20708,ENSG00000242100,4213.980183685874
20709,ENSG00000242103,190.0087277629167
20710,ENSG00000242104,494.9709585928559
20711,ENSG00000242109,27.046265399337756
20712,ENSG00000242110,12831.593287459586
20713,ENSG00000242114,50613.29801759575
20714,ENSG00000242125,182332.27493536077
20715,ENSG00000242134,14.207962097823192
20716,ENSG00000242140,153.90867701667847
20717,ENSG00000242142,248.03047732582158
20718,ENSG00000242152,137.2858422374171
20719,ENSG00000242154,118.98153834170485
20720,ENSG00000242173,6455.601402628917
20721,ENSG00000242175,27.731094797492073
20722,ENSG00000242182,165.01693703490918
20723,ENSG00000242199,269.2665045530171
20724,ENSG00000242220,957.7696872537728
20725,ENSG00000242229,197.7152928828989
20726,ENSG00000242236,102.02568676931212
20727,ENSG00000242241,31.15524178826365
20728,ENSG00000242242,300.74719246923576
20729,ENSG00000242247,34548.262660851506
20730,ENSG00000242252,920.566925920439
20731,ENSG00000242259,45265.46098508539
20732,ENSG00000242262,10390.315644849177
20733,ENSG00000242265,110075.96829460048
20734,ENSG00000242267,30.643867653526755
20735,ENSG00000242268,77.04406162967057
20736,ENSG00000242272,200.48148688713616
20737,ENSG00000242276,2897.4574785490017
20738,ENSG00000242279,142.13399159947983
20739,ENSG00000242282,973.576371922488
20740,ENSG00000242288,2758.0174708238583
20741,ENSG00000242294,13027.305227704044
20742,ENSG00000242299,101773.97913543884
20743,ENSG00000242307,174.2621474331251
20744,ENSG00000242317,44.67010667269666
20745,ENSG00000242318,135.91618344110847
20746,ENSG00000242325,259.6097307880209
20747,ENSG00000242329,17.632109088594767
20748,ENSG00000242330,55.462189594984146
20749,ENSG00000242337,109.19578376526611
20750,ENSG00000242338,3135.93355241227
20751,ENSG00000242352,128.0097179215457
20752,ENSG00000242353,156.97243952047484
20753,ENSG00000242372,131640.13962066142
20754,ENSG00000242375,264.82921500299204
20755,ENSG00000242390,70.35499461409435
20756,ENSG00000242391,70.35947691871934
20757,ENSG00000242396,290.9454217141532
20758,ENSG00000242405,1068.937440685636
20759,ENSG00000242412,284.5017107480718
20760,ENSG00000242419,2519.6011118142765
20761,ENSG00000242428,611.6269017172054
20762,ENSG00000242436,27.046265399337756
20763,ENSG00000242444,13.523132699668878
20764,ENSG00000242445,10881.550149459346
20765,ENSG00000242457,2367.8765926543474
20766,ENSG00000242474,915.5452726179607
20767,ENSG00000242477,3538.7484663437144
20768,ENSG00000242485,113639.05310531385
20769,ENSG00000242488,187.78528013279399
20770,ENSG00000242493,19.344182583980558
20771,ENSG00000242498,35850.32803956898
20772,ENSG00000242510,28.07350949656923
20773,ENSG00000242516,3265.4903986531644
20774,ENSG00000242525,294.94312467917894
20775,ENSG00000242550,14.207962097823192
20776,ENSG00000242553,347.44929440993343
20777,ENSG00000242571,1208.7601433696875
20778,ENSG00000242574,6349.682337647796
20779,ENSG00000242583,69.38451219389388
20780,ENSG00000242588,9862.850147616224
20781,ENSG00000242595,325.5824829818153
20782,ENSG00000242600,1106.0758915266968
20783,ENSG00000242602,279.88136022440904
20784,ENSG00000242607,1157.3809602324814
20785,ENSG00000242612,9780.090479523475
20786,ENSG00000242616,73389.20396921302
20787,ENSG00000242622,557.4747514706961
20788,ENSG00000242628,38.176571437683755
20789,ENSG00000242634,249.68449088612476
20790,ENSG00000242636,28.589379459063807
20791,ENSG00000242661,1876.2256557566695
20792,ENSG00000242667,549.6144206697506
20793,ENSG00000242675,714.6589168587424
20794,ENSG00000242683,67.61975325369433
20795,ENSG00000242689,2668.369178824773
20796,ENSG00000242696,13.865547398746036
20797,ENSG00000242697,4142.400794230343
20798,ENSG00000242703,109.55473391679233
20799,ENSG00000242706,188.1411552688788
20800,ENSG00000242707,14.892791495977509
20801,ENSG00000242732,4658.024367757284
20802,ENSG00000242735,3241.564461890129
20803,ENSG00000242737,192.57907239674154
20804,ENSG00000242747,301.5896291592977
20805,ENSG00000242748,306.6523065354309
20806,ENSG00000242756,186.00770090522653
20807,ENSG00000242759,307.9010982717863
20808,ENSG00000242764,13.523132699668878
20809,ENSG00000242767,20.371426681212025
20810,ENSG00000242769,13.523132699668878
20811,ENSG00000242770,175.8007656650935
20812,ENSG00000242791,101.85265110143514
20813,ENSG00000242795,184.36111961888975
20814,ENSG00000242797,633.3864582266345
20815,ENSG00000242798,261.9376678911847
20816,ENSG00000242802,15223.715917566196
20817,ENSG00000242807,16.262450292286136
20818,ENSG00000242808,477.9274437713774
20819,ENSG00000242814,1933.628373526443
20820,ENSG00000242829,116.09286882790288
20821,ENSG00000242836,13.523132699668878
20822,ENSG00000242852,7327.296298769453
20823,ENSG00000242853,90.13732643289144
20824,ENSG00000242861,149.2410440865423
20825,ENSG00000242863,14.55037679690035
20826,ENSG00000242866,878.3085844769764
20827,ENSG00000242876,46.21645759553638
20828,ENSG00000242882,482.28913267056186
20829,ENSG00000242888,565.0679003706351
20830,ENSG00000242889,230.57812586192333
20831,ENSG00000242893,30.812827089186484
20832,ENSG00000242899,369.6084730364078
20833,ENSG00000242931,1246.0225390815708
20834,ENSG00000242941,117.77268669464412
20835,ENSG00000242950,997.7780854284325
20836,ENSG00000242951,3876.620899601671
20837,ENSG00000242952,576.2156436013614
20838,ENSG00000242958,124.1051242368254
20839,ENSG00000242960,3346.137109325097
20840,ENSG00000242970,12868.247632776394
20841,ENSG00000242979,39.54664982953285
20842,ENSG00000242983,54.092544321808205
20843,ENSG00000242986,14.892791495977509
20844,ENSG00000242992,593.126911377373
20845,ENSG00000242999,104.76542395746984
20846,ENSG00000243004,2830.2479640153874
20847,ENSG00000243005,15.577620894131824
20848,ENSG00000243007,1148.080544326124
20849,ENSG00000243015,156.80302563946591
20850,ENSG00000243020,15.235206195054666
20851,ENSG00000243024,285.17997051980285
20852,ENSG00000243025,177.51282563734657
20853,ENSG00000243033,14.55037679690035
20854,ENSG00000243038,17.28969438951761
20855,ENSG00000243053,69.84362047935745
20856,ENSG00000243055,225.61537416231607
20857,ENSG00000243056,1343.3624140904
20858,ENSG00000243069,703.2021932915898
20859,ENSG00000243071,4958.574655670585
20860,ENSG00000243083,311.19350830050837
20861,ENSG00000243094,181.45733841837045
20862,ENSG00000243101,271.9372600503394
20863,ENSG00000243107,1858.729170465034
20864,ENSG00000243116,38.345950468883956
20865,ENSG00000243129,16.262450292286136
20866,ENSG00000243137,953.5156055119728
20867,ENSG00000243147,36356.15751130102
20868,ENSG00000243150,17.18574661246641
20869,ENSG00000243155,1007.7598226592435
20870,ENSG00000243156,75012.15926277745
20871,ENSG00000243160,340.36773140138627
20872,ENSG00000243167,1198.79831020136
20873,ENSG00000243173,70.35499461409435
20874,ENSG00000243175,892.7318770104902
20875,ENSG00000243176,108.3501336947312
20876,ENSG00000243179,18.316938486749084
20877,ENSG00000243181,4122.996010208177
20878,ENSG00000243193,177.1704109382694
20879,ENSG00000243199,60011.3532121382
20880,ENSG00000243207,5621.412617553665
20881,ENSG00000243224,1237.9988179116428
20882,ENSG00000243227,43.65113039070105
20883,ENSG00000243230,195.16690923739588
20884,ENSG00000243243,102.1950658005123
20885,ENSG00000243244,11464.108434770083
20886,ENSG00000243250,884.1616596651447
20887,ENSG00000243254,29.1007535938007
20888,ENSG00000243260,299.90587637878616
20889,ENSG00000243267,49.129779099068266
20890,ENSG00000243279,31123.070159867635
20891,ENSG00000243289,81.56387758222195
20892,ENSG00000243297,221.10001350524902
20893,ENSG00000243302,14258.882675646799
20894,ENSG00000243303,75.32673796921696
20895,ENSG00000243304,475.4064047793097
20896,ENSG00000243312,688.6831756556055
20897,ENSG00000243313,218.08223725948596
20898,ENSG00000243314,32.52490058457227
20899,ENSG00000243317,64597.32648661627
20900,ENSG00000243321,27.046265399337756
20901,ENSG00000243335,18130.349005702144
20902,ENSG00000243338,27.046265399337756
20903,ENSG00000243353,19.344182583980558
20904,ENSG00000243364,4623.167481775213
20905,ENSG00000243366,40.56941162213933
20906,ENSG00000243368,366.42923668952324
20907,ENSG00000243373,19.0017678849034
20908,ENSG00000243385,68.64292111870856
20909,ENSG00000243389,314.6534230891859
20910,ENSG00000243396,45.19424445042711
20911,ENSG00000243398,136.94342753833996
20912,ENSG00000243402,500.3560045496774
20913,ENSG00000243403,4305.289073690223
20914,ENSG00000243404,50.50392020000189
20915,ENSG00000243406,11000.102402830133
20916,ENSG00000243415,43.30871569162389
20917,ENSG00000243417,128.21858293037627
20918,ENSG00000243422,1595.4420155148086
20919,ENSG00000243423,31.939881954374584
20920,ENSG00000243431,2787.818430305008
20921,ENSG00000243433,61.091013018683505
20922,ENSG00000243437,129.92616059800437
20923,ENSG00000243445,652.0060391721739
20924,ENSG00000243446,162.62003414136908
20925,ENSG00000243449,8974.107144716647
20926,ENSG00000243477,9266.7479642226
20927,ENSG00000243478,62.31049709965998
20928,ENSG00000243479,3991.0123266991245
20929,ENSG00000243508,197.87150219869773
20930,ENSG00000243517,5635.775566637861
20931,ENSG00000243518,14.207962097823192
20932,ENSG00000243519,33.89455938088091
20933,ENSG00000243532,108.1850751204837
20934,ENSG00000243538,3159.3944237264955
20935,ENSG00000243546,57.17426309036992
20936,ENSG00000243547,11165.973679897003
20937,ENSG00000243560,16.604864991363296
20938,ENSG00000243568,138.9979157328029
20939,ENSG00000243593,27.046265399337756
20940,ENSG00000243601,96.03160121712345
20941,ENSG00000243607,69.67016521594003
20942,ENSG00000243609,365.9829351682949
20943,ENSG00000243621,16.604864991363296
20944,ENSG00000243627,13.952275030454746
20945,ENSG00000243646,22666.794698150807
20946,ENSG00000243648,820.7274799801762
20947,ENSG00000243649,1198.6928903812452
20948,ENSG00000243660,2958.266508734138
20949,ENSG00000243663,2332.530637207728
20950,ENSG00000243667,18462.439866410743
20951,ENSG00000243672,117.22994950467715
20952,ENSG00000243674,60.96648289494126
20953,ENSG00000243678,1028937.0535171941
20954,ENSG00000243679,4993.6518020947
20955,ENSG00000243680,1227.1726139927753
20956,ENSG00000243686,236.4987188572393
20957,ENSG00000243687,29.443168292877857
20958,ENSG00000243695,47.67952961685432
20959,ENSG00000243696,2740.8220718968605
20960,ENSG00000243697,256.77278709434944
20961,ENSG00000243701,9557.092776261085
20962,ENSG00000243708,1551.6804891861718
20963,ENSG00000243709,227.06118752350426
20964,ENSG00000243710,505.1774571668241
20965,ENSG00000243711,222.5650585723947
20966,ENSG00000243715,51.526668469475666
20967,ENSG00000243716,69994.47116228474
20968,ENSG00000243721,6986.633144169886
20969,ENSG00000243725,79585.97840911486
20970,ENSG00000243730,124.68838035366502
20971,ENSG00000243742,786.182578074743
20972,ENSG00000243746,5821.9447666616015
20973,ENSG00000243749,11916.00042207469
20974,ENSG00000243753,5571.0465232366005
20975,ENSG00000243759,1470.1468607250006
20976,ENSG00000243766,669.3479760665545
20977,ENSG00000243770,218.76706665764027
20978,ENSG00000243775,339.4156329912379
20979,ENSG00000243777,164.01622126241801
20980,ENSG00000243779,2032.417369535551
20981,ENSG00000243789,3384.2237962121417
20982,ENSG00000243795,211.52026349589408
20983,ENSG00000243802,350.3270573097255
20984,ENSG00000243811,384.33479152601393
20985,ENSG00000243813,110.58199153715653
20986,ENSG00000243819,1707.8375240146902
20987,ENSG00000243824,4309.513217534057
20988,ENSG00000243829,1782.8453003493357
20989,ENSG00000243838,44.60514958801218
20990,ENSG00000243847,62.14110454532709
20991,ENSG00000243849,59.571165983910035
20992,ENSG00000243854,96.71643061527777
20993,ENSG00000243859,2090.2382526722968
20994,ENSG00000243871,107.6737009857468
20995,ENSG00000243872,121.70822134328529
20996,ENSG00000243883,342.5297761953885
20997,ENSG00000243888,47.135014256022856
20998,ENSG00000243894,544.7154820328425
20999,ENSG00000243902,22.07073653360427
21000,ENSG00000243904,339.02396104543084
21001,ENSG00000243911,13.523132699668878
21002,ENSG00000243914,83.54019491931106
21003,ENSG00000243927,46453.25947109307
21004,ENSG00000243930,6.349814005394921
21005,ENSG00000243943,73550.86954713997
21006,ENSG00000243954,19.68659728305771
21007,ENSG00000243955,92.09608009161501
21008,ENSG00000243960,8956.369416192952
21009,ENSG00000243964,19077.68898380131
21010,ENSG00000243970,1281.241966332527
21011,ENSG00000243977,158.27406603863494
21012,ENSG00000243978,463.8206146989009
21013,ENSG00000243979,250.1879928304004
21014,ENSG00000243986,230.57812586192333
21015,ENSG00000243988,848.470852867641
21016,ENSG00000243989,24100.686439077042
21017,ENSG00000244004,510.2544448933365
21018,ENSG00000244005,41900.40916165213
21019,ENSG00000244009,381.80993718687824
21020,ENSG00000244018,139.68274513095722
21021,ENSG00000244019,34.2410503121753
21022,ENSG00000244021,1949.11594593981
21023,ENSG00000244026,20383.584186889868
21024,ENSG00000244036,140.7099892281887
21025,ENSG00000244038,255760.95725183788
21026,ENSG00000244039,14.207962097823192
21027,ENSG00000244040,45.88315008079865
21028,ENSG00000244041,1321.0130066801612
21029,ENSG00000244044,40.569398099006634
21030,ENSG00000244045,26155.641736621576
21031,ENSG00000244050,36.97629167257532
21032,ENSG00000244052,1432.2679955367846
21033,ENSG00000244053,273.24243403581403
21034,ENSG00000244055,482.9037088853297
21035,ENSG00000244056,297.37222162603234
21036,ENSG00000244060,150.80897493708596
21037,ENSG00000244065,67.61567702147708
21038,ENSG00000244073,8830.672788063468
21039,ENSG00000244086,3163.9307579030474
21040,ENSG00000244097,2256.42491205815
21041,ENSG00000244101,149.43931614077735
21042,ENSG00000244113,175.29835613960657
21043,ENSG00000244115,7672.179241894935
21044,ENSG00000244119,742.7362196240309
21045,ENSG00000244124,175.60724335865027
21046,ENSG00000244125,56.31646406366685
21047,ENSG00000244131,243.41644268657058
21048,ENSG00000244134,151.84070133894244
21049,ENSG00000244151,1165.2979840423209
21050,ENSG00000244159,113.66778653793546
21051,ENSG00000244161,1788.6565774363173
21052,ENSG00000244165,9425.286519950054
21053,ENSG00000244171,924.1149576823815
21054,ENSG00000244183,359.4770558858289
21055,ENSG00000244184,387.01705971904477
21056,ENSG00000244187,30802.952900129392
21057,ENSG00000244193,7.98586964566626
21058,ENSG00000244213,27.310610135282346
21059,ENSG00000244217,69.83491954544844
21060,ENSG00000244218,130.70672453189806
21061,ENSG00000244219,730.7033672628359
21062,ENSG00000244226,685.4818244322361
21063,ENSG00000244229,314.2917895677845
21064,ENSG00000244230,16.947279690440453
21065,ENSG00000244232,148.75448674262304
21066,ENSG00000244234,213.63532847610782
21067,ENSG00000244236,27.046265399337756
21068,ENSG00000244245,18351.19015208627
21069,ENSG00000244251,260.4220385046342
21070,ENSG00000244257,28390.260153481533
21071,ENSG00000244264,14.892791495977509
21072,ENSG00000244265,40.23147922768717
21073,ENSG00000244270,864.9298818494282
21074,ENSG00000244274,23240.129736693594
21075,ENSG00000244286,42.96631451567943
21076,ENSG00000244289,649.615673000348
21077,ENSG00000244296,94.66194242081482
21078,ENSG00000244300,8831.444764791297
21079,ENSG00000244306,142335.66870863392
21080,ENSG00000244307,162.27761944229192
21081,ENSG00000244313,83159.28008420602
21082,ENSG00000244314,94.66195594394753
21083,ENSG00000244327,324.4820139846635
21084,ENSG00000244328,14.207962097823192
21085,ENSG00000244332,1689.9683872773758
21086,ENSG00000244342,47.41770560368247
21087,ENSG00000244346,30.47041239010933
21088,ENSG00000244357,52.14192942636376
21089,ENSG00000244363,39063.91403399547
21090,ENSG00000244371,482.98696833391483
21091,ENSG00000244378,629.8665525949496
21092,ENSG00000244380,926.5520583520349
21093,ENSG00000244389,83.87812731376322
21094,ENSG00000244391,109.55473391679233
21095,ENSG00000244398,139944.74430873652
21096,ENSG00000244405,2364.554715070905
21097,ENSG00000244425,125.25207716007223
21098,ENSG00000244427,549.6683456134888
21099,ENSG00000244451,612.3076413600098
21100,ENSG00000244462,249857.41118654792
21101,ENSG00000244464,41.25424102029364
21102,ENSG00000244476,3878.8401520982106
21103,ENSG00000244480,350.82146380771263
21104,ENSG00000244482,182.41583992030655
21105,ENSG00000244486,21416.703843217238
21106,ENSG00000244490,1336.5596576429632
21107,ENSG00000244491,897.7159459814274
21108,ENSG00000244501,54.777373719962526
21109,ENSG00000244509,29424.87404651261
21110,ENSG00000244513,3078.091693188303
21111,ENSG00000244515,298.69418263038506
21112,ENSG00000244528,91.76139808340919
21113,ENSG00000244538,406.27114529724787
21114,ENSG00000244540,176.4855815401151
21115,ENSG00000244556,2088.5363921263893
21116,ENSG00000244558,648.1461370449484
21117,ENSG00000244560,2726.351156815732
21118,ENSG00000244563,2271.3288924723647
21119,ENSG00000244578,440.1047821938444
21120,ENSG00000244582,2254.577376727559
21121,ENSG00000244604,334.65931774138693
21122,ENSG00000244607,364.8709744059147
21123,ENSG00000244610,54.09253079867551
21124,ENSG00000244617,868.2492366683364
21125,ENSG00000244623,18.316938486749084
21126,ENSG00000244625,2597.1763004057834
21127,ENSG00000244627,5121.808533885057
21128,ENSG00000244630,96.03161474025617
21129,ENSG00000244641,18.316938486749084
21130,ENSG00000244642,80.6792969092131
21131,ENSG00000244674,317.45007481890224
21132,ENSG00000244675,33.89455938088091
21133,ENSG00000244676,262.2364874928207
21134,ENSG00000244677,82.50846851745459
21135,ENSG00000244682,41.41491911758482
21136,ENSG00000244687,212978.10477346097
21137,ENSG00000244691,502.95779293154067
21138,ENSG00000244701,1316.2015449272064
21139,ENSG00000244705,518.2200160792244
21140,ENSG00000244710,18.316938486749084
21141,ENSG00000244712,47.42218790830747
21142,ENSG00000244716,71086.76193650898
21143,ENSG00000244722,680.0743556252734
21144,ENSG00000244730,426.0654888100745
21145,ENSG00000244731,860.2610768844366
21146,ENSG00000244733,5392.474520375138
21147,ENSG00000244748,75.24453493691394
21148,ENSG00000244754,164401.198818714
21149,ENSG00000244791,155.06168789844625
21150,ENSG00000244879,48170.2881336534
21151,ENSG00000244921,5036.024507114605
21152,ENSG00000244926,1238.7670683918402
21153,ENSG00000244945,472.98037881586237
21154,ENSG00000244968,1713.8461291733383
21155,ENSG00000244998,82.50846851745459
21156,ENSG00000245017,189.14694849036312
21157,ENSG00000245025,383.2037020964156
21158,ENSG00000245059,489.3300051070457
21159,ENSG00000245060,875.8991872691373
21160,ENSG00000245080,962.8859913020495
21161,ENSG00000245105,1368.1534770736453
21162,ENSG00000245112,263.9069803127124
21163,ENSG00000245146,2662.6763341614505
21164,ENSG00000245148,882.0790056570024
21165,ENSG00000245149,8683.419318456004
21166,ENSG00000245156,1022.4694605676495
21167,ENSG00000245205,61163.67569341228
21168,ENSG00000245213,235.7406742902261
21169,ENSG00000245248,2827.35009737648
21170,ENSG00000245261,1029.3945753117052
21171,ENSG00000245275,837.6968420845476
21172,ENSG00000245281,224.53293824580845
21173,ENSG00000245293,613.1576582063457
21174,ENSG00000245311,61.72140223724506
21175,ENSG00000245317,1387.69617318758
21176,ENSG00000245322,159.52645399793934
21177,ENSG00000245330,52.81699664816981
21178,ENSG00000245466,14.55037679690035
21179,ENSG00000245468,634.0634787706882
21180,ENSG00000245479,95.34677181896915
21181,ENSG00000245498,1057.73687132358
21182,ENSG00000245522,671.621922916046
21183,ENSG00000245526,2518.971354930278
21184,ENSG00000245532,48466.32614601755
21185,ENSG00000245534,697.0635176199999
21186,ENSG00000245552,1724.741180643399
21187,ENSG00000245556,4384.672301341911
21188,ENSG00000245573,594.9266101011931
21189,ENSG00000245598,39.03077986703828
21190,ENSG00000245614,1517.605990800743
21191,ENSG00000245648,2402.269959556601
21192,ENSG00000245651,119.37760310431926
21193,ENSG00000245667,266.6018766927998
21194,ENSG00000245680,15647.766861674203
21195,ENSG00000245685,126.77191372353643
21196,ENSG00000245688,13.523132699668878
21197,ENSG00000245694,21078.33831456251
21198,ENSG00000245711,338.81229648626237
21199,ENSG00000245719,41.58795478546179
21200,ENSG00000245748,223.57979729122283
21201,ENSG00000245750,193.01751235316442
21202,ENSG00000245768,53.02482407269655
21203,ENSG00000245812,82.36201871761389
21204,ENSG00000245848,7573.607667838429
21205,ENSG00000245849,2153.868616288894
21206,ENSG00000245857,316.69915826239435
21207,ENSG00000245888,782.4142774986786
21208,ENSG00000245904,375.9741018317028
21209,ENSG00000245910,38552.80004449227
21210,ENSG00000245928,41.77009745965553
21211,ENSG00000245937,16726.535411687877
21212,ENSG00000245958,10622.234778708924
21213,ENSG00000245970,10273.525325663097
21214,ENSG00000245975,84.23359637744029
21215,ENSG00000246067,16985.475837969814
21216,ENSG00000246082,263.28015169169987
21217,ENSG00000246089,3572.220884488968
21218,ENSG00000246090,1227.3317855395148
21219,ENSG00000246130,464.5605210077622
21220,ENSG00000246145,693.2815678777133
21221,ENSG00000246174,2912.3980712411153
21222,ENSG00000246203,454.46820401707146
21223,ENSG00000246214,66.55462447791261
21224,ENSG00000246223,22.425914875674973
21225,ENSG00000246228,40.569398099006634
21226,ENSG00000246250,1315.2117218556252
21227,ENSG00000246263,4484.497086750825
21228,ENSG00000246273,5514.140750127309
21229,ENSG00000246308,682.2886309015212
21230,ENSG00000246323,174.60904443682728
21231,ENSG00000246334,256.837128384778
21232,ENSG00000246339,1552.5898003053353
21233,ENSG00000246350,3679.742294626838
21234,ENSG00000246363,147.173372831568
21235,ENSG00000246366,1504.9272483823113
21236,ENSG00000246379,122.23382377547267
21237,ENSG00000246422,2366.0458801538034
21238,ENSG00000246451,5092.927642821744
21239,ENSG00000246465,6330.884726943811
21240,ENSG00000246477,3911.4006210751354
21241,ENSG00000246523,187.93714194537478
21242,ENSG00000246526,59.992360170737065
21243,ENSG00000246528,1256.6155334901212
21244,ENSG00000246548,56.15517127955026
21245,ENSG00000246560,1556.9394938905773
21246,ENSG00000246575,97.09440931477391
21247,ENSG00000246596,9308.584571866366
21248,ENSG00000246627,15.920035593208977
21249,ENSG00000246662,140.38616978038561
21250,ENSG00000246695,2923.5144287843023
21251,ENSG00000246705,1682.4316141562504
21252,ENSG00000246731,712.1769204552811
21253,ENSG00000246740,207.17546968205582
21254,ENSG00000246763,852.2080365253083
21255,ENSG00000246774,192.51359371082518
21256,ENSG00000246777,199.53785266915926
21257,ENSG00000246790,73.77914160486593
21258,ENSG00000246792,686.8359695565724
21259,ENSG00000246851,3964.951936394258
21260,ENSG00000246859,3321.865898460774
21261,ENSG00000246863,173.82125792463685
21262,ENSG00000246877,1003.1447665370949
21263,ENSG00000246889,2500.898804062668
21264,ENSG00000246898,325.4277078234428
21265,ENSG00000246922,2583.32192126603
21266,ENSG00000246982,688.6050259964287
21267,ENSG00000246985,1317.046533952858
21268,ENSG00000247077,107448.543335775
21269,ENSG00000247081,748.4185699172642
21270,ENSG00000247092,15524.61002862662
21271,ENSG00000247095,952.4306231671017
21272,ENSG00000247121,680.4887044209598
21273,ENSG00000247134,4241.978309982567
21274,ENSG00000247137,9870.859218161459
21275,ENSG00000247151,220.32541023159263
21276,ENSG00000247157,256.0261259516569
21277,ENSG00000247199,57.694628880622204
21278,ENSG00000247228,408.6696954347087
21279,ENSG00000247240,5162.650950501676
21280,ENSG00000247271,4838.310881415898
21281,ENSG00000247311,14.207962097823192
21282,ENSG00000247315,47742.181112512524
